node_id,node_attr,node_type
139,"Digital Solutions","Databasetable"
140,"Digital Agent","Grant"
141,"Funds Application","Grant"
142,"Digital Tool","Grant"
143,"Market Competition","Geographiccriterion"
144,"Company Profile","Databasetable"
145,"Company Growth","Databasetable"
146,"Chunk_10: 'capacidade de adapta\u00e7\u00e3o din\u00e2mica, aliada a uma interface intuitiva e funcional, cria um claro\nfator de diferencia\u00e7\u00e3o que aumenta a reten\u00e7\u00e3o e satisfa\u00e7\u00e3o dos clientes.\nO impacto do projeto estende-se tamb\u00e9m \u00e0 experi\u00eancia dos utilizadores finais, que v\u00e3o\npassar a dispor de uma solu\u00e7\u00e3o que simplifica processos complexos e potencia a qualidade\nestrat\u00e9gica das candidaturas apresentadas. A ferramenta apoiar\u00e1 os utilizadores na\nestrutura\u00e7\u00e3o das suas propostas, promovendo o alinhamento com os objetivos e metas\ndefinidas pela UE, o que, por sua vez, aumentar\u00e1 as probabilidades de aprova\u00e7\u00e3o e\nfinanciamento. Esta capacidade de apoio estrat\u00e9gico, baseada em intelig\u00eancia artificial,\nposiciona a Granter.ai como uma parceira fundamental no sucesso dos seus clientes.\nA inova\u00e7\u00e3o tecnol\u00f3gica incorporada na ferramenta traduz-se tamb\u00e9m numa nova proposta\nde neg\u00f3cio para a empresa. O modelo de monetiza\u00e7\u00e3o previsto assenta numa estrat\u00e9gia de\nsubscri\u00e7\u00e3o anual, com diferentes n\u00edveis de acesso dependendo da necessidade de cada\nutilizador. Este modelo garante a sustentabilidade financeira do projeto e a sua\nescalabilidade, permitindo adaptar a oferta \u00e0s necessidades de diferentes mercados e\np\u00fablicos-alvo.\nA estrat\u00e9gia comercial da empresa contempla, numa primeira fase, a consolida\u00e7\u00e3o da\npresen\u00e7a em Portugal, alavancando a rede de mais de 2.500 empresas j\u00e1 registadas na\nantiga plataforma da Granter.ai, e a r\u00e1pida expans\u00e3o para os mercados de Espanha, It\u00e1lia e\nEUA. Estes pa\u00edses foram identificados com base na sua elevada procura por financiamento\np\u00fablico, e na exist\u00eancia de contextos regulat\u00f3rios favor\u00e1veis \u00e0 ado\u00e7\u00e3o de ferramentas\ndigitais inovadoras. A capacidade do Agente de IA para operar em diferentes idiomas e\nadaptar-se a diferentes enquadramentos legais refor\u00e7a o seu potencial competitivo e de\ninternacionaliza\u00e7\u00e3o.\nDo ponto de vista estrat\u00e9gico, o projeto permitir\u00e1 \u00e0 Granter.ai desenvolver um produto\ndigital escal\u00e1vel e com capacidade de lideran\u00e7a de mercado. Este novo posicionamento\npermitir\u00e1 captar novos perfis de clientes, refor\u00e7ar a notoriedade da marca e atrair\ninvestimento estrat\u00e9gico, consolidando o crescimento sustent\u00e1vel da empresa. A\ndiferencia\u00e7\u00e3o tecnol\u00f3gica, aliada a uma abordagem centrada no utilizador e numa l\u00f3gica de\nmercado internacional, constitui um fator-chave na constru\u00e7\u00e3o de vantagens competitivas\nduradouras.\nImporta ainda destacar que a componente de propriedade intelectual associada ao\ndesenvolvimento do software - incluindo a prote\u00e7\u00e3o de metodologias e algoritmos pr\u00f3prios refor\u00e7a a posi\u00e7\u00e3o da empresa no ecossistema de inova\u00e7\u00e3o, assegurando a valoriza\u00e7\u00e3o dos\nativos criados e a sua prote\u00e7\u00e3o face a eventuais concorrentes. Esta dimens\u00e3o de prote\u00e7\u00e3o da\ninova\u00e7\u00e3o \u00e9 essencial para garantir a vantagem competitiva no m\u00e9dio e longo prazo.\nEm s\u00edntese, o impacto do projeto na competitividade da Granter.ai ser\u00e1 m\u00faltiplo: permitir\u00e1 \u00e0\nempresa destacar-se tecnologicamente no seu setor; oferecer um produto de elevado valor'","TextChunk"
147,"Adaptability","Person"
148,"Intuitive_Interface","Person"
149,"Differentiation_Factor","Person"
150,"Client_Retention_And_Satisfaction","Person"
151,"End_User_Experience","Person"
152,"Processes","Person"
153,"Quality_Of_Applications","Person"
154,"Tool","Person"
155,"Users","Person"
156,"Proposal_Structure","Person"
157,"Objectives_And_Goals","Person"
158,"Eu","Person"
159,"Approval_And_Funding","Person"
160,"Strategic_Support_Capability","Person"
161,"Artificial_Intelligence","Person"
162,"Partner","Person"
163,"Business_Model","Person"
164,"Annual_Subscription_Strategy","Person"
165,"Access_Levels","Person"
166,"Market_Needs","Person"
167,"Companies_Registered","Person"
168,"Platform","Person"
169,"Demand_For_Public_Funding","Person"
170,"Regulatory_Context","Person"
171,"Ai_Agent","Person"
172,"Languages_Supported","Person"
173,"Legal_Frameworks","Person"
174,"Market_Competitiveness","Person"
175,"Digital_Product","Person"
176,"Market_Leadership","Person"
177,"Client_Profiles","Person"
178,"Brand_Awareness","Person"
179,"Strategic_Investment","Person"
180,"Sustainable_Growth","Person"
181,"Technological_Differentiation","Person"
182,"User_Centric_Approach","Person"
183,"International_Market_Strategy","Person"
184,"Intellectual_Property","Person"
185,"Software_Development","Person"
186,"Methodologies_And_Algorithms","Person"
187,"Innovation_Ecosystem","Person"
188,"Created_Assets","Person"
189,"Competitive_Advantage","Person"
190,"Chunk_11: 'acrescentado com base em IA; aceder a novos mercados atrav\u00e9s de um modelo de neg\u00f3cio\nescal\u00e1vel; posicionar-se como uma refer\u00eancia no apoio digital \u00e0 capta\u00e7\u00e3o de financiamento'","TextChunk"
191,"Ia","Person"
192,"New Markets","Geographiccriterion"
193,"Scalable Business Model","Opportunity"
194,"Digital Support For Funding Acquisition","Opportunity"
195,"Chunk_12: 'europeu. A Granter.ai acredita que a implementa\u00e7\u00e3o do projeto se vai traduzir numa\nrevolu\u00e7\u00e3o no panorama da consultoria para fundos europeus e, com toda a certeza, a\nGranter.ai ser\u00e1 o catalisador desta mudan\u00e7a. Este projeto representa um refor\u00e7o da\ncapacidade operacional da empresa e uma transforma\u00e7\u00e3o estrat\u00e9gica da sua posi\u00e7\u00e3o no\nmercado, alinhada com os des\u00edgnios da economia digital e da inova\u00e7\u00e3o.\n\nFundamenta\u00e7\u00e3o - N\u00ba de Produtos ou Servi\u00e7os com Forte Componente\nDigital/Tecnol\u00f3gica com Potencial de Escalabilidade (Preencher apenas se tiver\nsido selecionada a tipologia de Dota\u00e7\u00e3o Geral)\u200b\n(limite 2000)\n\nO projeto da Granter.ai prop\u00f5e o desenvolvimento de um produto - um Agente de\nIntelig\u00eancia Artificial (IA) para empresas - uma solu\u00e7\u00e3o digital inovadora e de forte\ncomponente tecnol\u00f3gica, que visa automatizar e otimizar todo o processo de prepara\u00e7\u00e3o de\ncandidaturas a fundos p\u00fablicos. Este produto \u00e9 uma solu\u00e7\u00e3o end-to-end que integra as mais\nrecentes metodologias de IA, como Redes Generativas Adversariais (GANs) e Adversarial\nIn-Context Learning (Adv-ICL), permitindo a gera\u00e7\u00e3o autom\u00e1tica de conte\u00fados\npersonalizados e alinhados com os requisitos espec\u00edficos de cada oportunidade de\nfinanciamento.\nA escalabilidade do produto ser\u00e1 garantida pela sua arquitetura modular e flex\u00edvel, que\npermite a r\u00e1pida adapta\u00e7\u00e3o a diferentes mercados internacionais, a partir de uma base\ns\u00f3lida constru\u00edda com tecnologia avan\u00e7ada. A ferramenta est\u00e1 projetada para operar em\nm\u00faltiplos idiomas e para se integrar de forma eficiente aos diferentes enquadramentos\nregulat\u00f3rios de cada pa\u00eds, atrav\u00e9s da liga\u00e7\u00e3o a diferentes bases de dados, com o objetivo de\nexpandir para mercados estrat\u00e9gicos como Espanha, It\u00e1lia e EUA.\nAl\u00e9m disso, o modelo de neg\u00f3cio adotado - baseado numa estrat\u00e9gia de subscri\u00e7\u00e3o anual assegura a escalabilidade financeira do produto, permitindo que a Granter.ai adapte a oferta\nde acordo com as necessidades de diferentes segmentos de clientes. Este modelo possibilita\na expans\u00e3o cont\u00ednua da base de clientes e garante um crescimento sustent\u00e1vel do produto,\ncom altas perspectivas de sucesso comercial.\nPortanto, o Agente de IA da Granter.ai vai ser um produto digital com forte potencial de\nescalabilidade, n\u00e3o s\u00f3 em termos de crescimento da base de clientes, mas tamb\u00e9m pela sua\ncapacidade de adapta\u00e7\u00e3o a diferentes mercados e necessidades, oferecendo uma solu\u00e7\u00e3o\ndiferenciada e de alto valor agregado para os especialistas e empresas que atuam no setor\nde financiamento p\u00fablico.\n\n\fTabela de Investimentos (AI Proposal)\nExpense category\n\nBudget allocated\n\nDetails\n\nAnswers\n\nCosts with Human\nResources\n\n20,000\u20ac\n\nNumber of new\nhires\n\nBased on\nGranter.ai's focus on\ninternal\ndevelopment and\ngiven the current\nteam composition,\nwe may anticipate\nthe hiring of 2-3\nnew software\ndevelopers to assist\nin this project.\n\nExpenses with\ntechnological\naccreditation of\nHuman Resources\n\n5,000\u20ac\n\nName of the\nplanned\ncertifications'","TextChunk"
196,"European Funds Consulting Market","Industry"
197,"Digital Economy","Concept"
198,"Innovation","Concept"
199,"Ai Methodologies","Concept"
200,"International Markets","Market"
201,"Subscription Business Model","Businessmodel"
202,"Customer Segments","Segment"
203,"Data Bases","Technology"
204,"Regulatory Frameworks","Concept"
205,"Public Funding","Funding"
206,"Company Resources","Resource"
207,"Software Developers","Person"
208,"Certifications","Certification"
209,"Chunk_13: '5,000\u20ac\n\nName of the\nplanned\ncertifications\n\nConsidering the\nproject's focus on AI\ntechnology and the\ncomplexity of\ngrant-writing\nprocesses, we\npropose to certify\nthe team in\nAdvanced AI\n\n\fcourses, and\npotentially in\nspecialized grant\napplication\nprocedure courses.\nExpenses with\nExternal Services\n\n4,000\u20ac\n\nTypes of external\nservices planned\n\nEven though\nGranter.ai is focused\non internal\ndevelopment, we\nanticipate the need\nfor some external\nservices. These\ncould include\nspecialized legal\nadvice related to\npatent application\nand external\nsecurity audits for\nthe developed\nsoftware.\n\nExpenses with the\nacquisition or\nrenting of\nequipment\n\n5,000\u20ac\n\nName of the\nplanned\nacquisitions\n\nThis line includes\nexpenses with\npersonal computers\nfor the new hires\nand potential\nsoftware\nsubscriptions\nnecessary for the\nproject\ndevelopment, like\ncloud storage or\nspecialized AI\ndevelopment\ntools/subscriptions.\n\nExpenses with the\nprotection of\nintellectual\nproperty\n\n11,000\u20ac\n\nIntellectual\nproperty rights\n\nGiven the unique,\nproprietary nature\nof the software\nbeing developed, a\nlarge portion of the\nbudget will be\nallocated towards\n\n\fpatent-related\nexpenses, legal fees\nand advice to\nensure the\nprotection of\nintellectual\nproperty.'","TextChunk"
210,"Ai Certification","Grant"
211,"External Services","Grant"
212,"Acquisitions","Grant"
213,"Intellectual Property Protection","Grant"
214,"Advanced Ai Courses","Grant"
215,"Legal Advice","Grant"
216,"Security Audits","Grant"
217,"Personal Computers","Grant"
218,"Software Subscriptions","Grant"
219,"Patent Expenses","Grant"
220,"Legal Fees","Grant"
221,"Software Development Tools","Grant"
222,"Cloud Storage","Grant"
223,"Specialized Ai Tools","Grant"

src,edge_attr,dst,is_chunk_relation
1,"CONTAINS_ENTITY",2,1
1,"CONTAINS_ENTITY",3,1
1,"CONTAINS_ENTITY",4,1
1,"CONTAINS_ENTITY",5,1
1,"CONTAINS_ENTITY",6,1
1,"CONTAINS_ENTITY",7,1
1,"CONTAINS_ENTITY",8,1
1,"CONTAINS_ENTITY",9,1
1,"CONTAINS_ENTITY",10,1
1,"CONTAINS_ENTITY",11,1
1,"CONTAINS_ENTITY",12,1
1,"CONTAINS_ENTITY",13,1
1,"CONTAINS_ENTITY",14,1
1,"CONTAINS_ENTITY",15,1
1,"CONTAINS_ENTITY",16,1
1,"CONTAINS_ENTITY",17,1
1,"CONTAINS_ENTITY",18,1
1,"CONTAINS_ENTITY",19,1
1,"CONTAINS_ENTITY",20,1
1,"CONTAINS_ENTITY",21,1
2,"PROFESSOR",3,0
2,"PROFESSOR",15,0
15,"RELATESTO",20,0
15,"RELATESTO",16,0
15,"RELATESTO",17,0
15,"RELATESTO",18,0
15,"RELATESTO",19,0
2,"PROFESSOR",5,0
5,"PROFESSOR",6,0
5,"RELATESTO",7,0
5,"RELATESTO",8,0
5,"RELATESTO",10,0
11,"RELATESTO",13,0
11,"RELATESTO",14,0
21,"RELATESTO",20,0
22,"CONTAINS_ENTITY",2,1
22,"CONTAINS_ENTITY",23,1
22,"CONTAINS_ENTITY",24,1
22,"CONTAINS_ENTITY",25,1
22,"CONTAINS_ENTITY",26,1
22,"CONTAINS_ENTITY",27,1
22,"CONTAINS_ENTITY",28,1
22,"CONTAINS_ENTITY",29,1
22,"CONTAINS_ENTITY",30,1
22,"CONTAINS_ENTITY",31,1
22,"CONTAINS_ENTITY",32,1
22,"CONTAINS_ENTITY",33,1
22,"CONTAINS_ENTITY",34,1
22,"CONTAINS_ENTITY",35,1
22,"CONTAINS_ENTITY",36,1
22,"CONTAINS_ENTITY",37,1
22,"CONTAINS_ENTITY",38,1
22,"CONTAINS_ENTITY",39,1
22,"CONTAINS_ENTITY",40,1
22,"CONTAINS_ENTITY",41,1
22,"CONTAINS_ENTITY",42,1
22,"CONTAINS_ENTITY",43,1
22,"CONTAINS_ENTITY",44,1
22,"CONTAINS_ENTITY",45,1
22,"CONTAINS_ENTITY",46,1
22,"CONTAINS_ENTITY",47,1
22,"CONTAINS_ENTITY",48,1
2,"PROFESSOR",23,0
23,"SERVES",24,0
23,"SERVES",25,0
23,"ACCESS",26,0
27,"OFFERS",26,0
28,"INTEGRATES",23,0
29,"INTEGRATES",23,0
30,"INFLUENCES",31,0
32,"SUPPORTS",23,0
33,"EXPANDS_TO",34,0
33,"EXPANDS_TO",35,0
33,"EXPANDS_TO",36,0
37,"FACILITATES",38,0
37,"FACILITATES",39,0
40,"AFFECTS",41,0
42,"SUPPORTS",44,0
43,"ENCOURAGES",45,0
45,"LEADS_TO",46,0
49,"CONTAINS_ENTITY",2,1
49,"CONTAINS_ENTITY",50,1
49,"CONTAINS_ENTITY",21,1
49,"CONTAINS_ENTITY",51,1
49,"CONTAINS_ENTITY",52,1
49,"CONTAINS_ENTITY",53,1
49,"CONTAINS_ENTITY",54,1
49,"CONTAINS_ENTITY",9,1
49,"CONTAINS_ENTITY",55,1
49,"CONTAINS_ENTITY",56,1
49,"CONTAINS_ENTITY",57,1
49,"CONTAINS_ENTITY",58,1
49,"CONTAINS_ENTITY",59,1
49,"CONTAINS_ENTITY",60,1
49,"CONTAINS_ENTITY",61,1
49,"CONTAINS_ENTITY",62,1
49,"CONTAINS_ENTITY",63,1
49,"CONTAINS_ENTITY",64,1
49,"CONTAINS_ENTITY",65,1
49,"CONTAINS_ENTITY",66,1
49,"CONTAINS_ENTITY",67,1
49,"CONTAINS_ENTITY",68,1
49,"CONTAINS_ENTITY",69,1
2,"SEEKS_RECOGNITION",50,0
2,"DEVELOPS",21,0
21,"DEVELOPS",51,0
51,"INCLUDES",52,0
51,"TARGETS",54,0
51,"FACILITATES",53,0
51,"DIVERSIFIES",60,0
51,"GENERATES",61,0
51,"ADAPTS",62,0
51,"ADAPTS",63,0
51,"ENABLES",64,0
51,"TRANSFORMS",59,0
21,"AIMS_TO",65,0
21,"DRIVES",66,0
21,"FULFILLS",67,0
21,"ENABLES",68,0
21,"FOSTERS",69,0
70,"CONTAINS_ENTITY",71,1
70,"CONTAINS_ENTITY",72,1
71,"RELATESTO",72,0
73,"CONTAINS_ENTITY",2,1
73,"CONTAINS_ENTITY",72,1
73,"CONTAINS_ENTITY",74,1
73,"CONTAINS_ENTITY",75,1
73,"CONTAINS_ENTITY",76,1
73,"CONTAINS_ENTITY",77,1
73,"CONTAINS_ENTITY",78,1
73,"CONTAINS_ENTITY",9,1
73,"CONTAINS_ENTITY",79,1
73,"CONTAINS_ENTITY",80,1
73,"CONTAINS_ENTITY",7,1
73,"CONTAINS_ENTITY",8,1
73,"CONTAINS_ENTITY",81,1
73,"CONTAINS_ENTITY",82,1
73,"CONTAINS_ENTITY",83,1
73,"CONTAINS_ENTITY",84,1
73,"CONTAINS_ENTITY",85,1
73,"CONTAINS_ENTITY",86,1
73,"CONTAINS_ENTITY",87,1
73,"CONTAINS_ENTITY",88,1
73,"CONTAINS_ENTITY",24,1
73,"CONTAINS_ENTITY",25,1
73,"CONTAINS_ENTITY",89,1
2,"DEVELOPS",72,0
72,"HASCOMPONENT",74,0
72,"HASCOMPONENT",75,0
72,"HASPOTENTIAL",76,0
72,"CREATES",77,0
77,"ISSPECIALIZEDFOR",78,0
9,"INCLUDES",80,0
80,"UTILIZES",7,0
80,"UTILIZES",8,0
72,"IDENTIFIES",81,0
72,"PERFORMS",82,0
72,"PERFORMS",83,0
72,"PERFORMS",84,0
72,"PERFORMS",85,0
72,"PERFORMS",86,0
87,"RESPONDSTO",88,0
24,"USE",72,0
25,"USE",72,0
89,"ALIGNSWITH",72,0
90,"CONTAINS_ENTITY",2,1
90,"CONTAINS_ENTITY",51,1
90,"CONTAINS_ENTITY",91,1
90,"CONTAINS_ENTITY",92,1
90,"CONTAINS_ENTITY",93,1
90,"CONTAINS_ENTITY",54,1
90,"CONTAINS_ENTITY",62,1
90,"CONTAINS_ENTITY",94,1
90,"CONTAINS_ENTITY",34,1
90,"CONTAINS_ENTITY",35,1
90,"CONTAINS_ENTITY",36,1
90,"CONTAINS_ENTITY",95,1
90,"CONTAINS_ENTITY",96,1
90,"CONTAINS_ENTITY",97,1
90,"CONTAINS_ENTITY",98,1
90,"CONTAINS_ENTITY",25,1
90,"CONTAINS_ENTITY",99,1
90,"CONTAINS_ENTITY",100,1
90,"CONTAINS_ENTITY",23,1
90,"CONTAINS_ENTITY",101,1
90,"CONTAINS_ENTITY",102,1
90,"CONTAINS_ENTITY",89,1
90,"CONTAINS_ENTITY",103,1
90,"CONTAINS_ENTITY",104,1
90,"CONTAINS_ENTITY",105,1
90,"CONTAINS_ENTITY",106,1
2,"PRODUCES",51,0
2,"EXPANDS_TO",54,0
2,"EXPANDS_TO",34,0
2,"EXPANDS_TO",35,0
2,"EXPANDS_TO",36,0
95,"BASED_ON",96,0
95,"BASED_ON",97,0
2,"CONTRIBUTES_TO",99,0
100,"PROMOTES",99,0
23,"USES",101,0
102,"ENHANCES",101,0
89,"INCLUDES",103,0
104,"REQUIRES",105,0
106,"HAS_SKILL",105,0
2,"OPERATES_IN",89,0
107,"CONTAINS_ENTITY",2,1
107,"CONTAINS_ENTITY",55,1
107,"CONTAINS_ENTITY",108,1
107,"CONTAINS_ENTITY",109,1
107,"CONTAINS_ENTITY",72,1
107,"CONTAINS_ENTITY",110,1
107,"CONTAINS_ENTITY",26,1
107,"CONTAINS_ENTITY",111,1
107,"CONTAINS_ENTITY",112,1
107,"CONTAINS_ENTITY",113,1
107,"CONTAINS_ENTITY",114,1
107,"CONTAINS_ENTITY",115,1
2,"HASTEAM",55,0
55,"HASSKILL",108,0
55,"HASSKILL",109,0
72,"HASDEVELOPMENT",110,0
72,"FUNDEDBY",26,0
110,"REQUIRESEXPERTISE",111,0
110,"REQUIRESEXPERTISE",112,0
110,"REQUIRESEXPERTISE",114,0
116,"CONTAINS_ENTITY",117,1
116,"CONTAINS_ENTITY",118,1
116,"CONTAINS_ENTITY",119,1
116,"CONTAINS_ENTITY",120,1
116,"CONTAINS_ENTITY",121,1
116,"CONTAINS_ENTITY",122,1
116,"CONTAINS_ENTITY",123,1
116,"CONTAINS_ENTITY",124,1
116,"CONTAINS_ENTITY",125,1
116,"CONTAINS_ENTITY",126,1
116,"CONTAINS_ENTITY",127,1
116,"CONTAINS_ENTITY",128,1
116,"CONTAINS_ENTITY",129,1
116,"CONTAINS_ENTITY",130,1
116,"CONTAINS_ENTITY",131,1
116,"CONTAINS_ENTITY",132,1
117,"PROFESSOR",118,0
117,"PROFESSOR",119,0
117,"MEMBER_OF",120,0
117,"COLLABORATES_WITH",121,0
121,"PROFESSOR",122,0
121,"PROFESSOR",123,0
121,"LEADS",124,0
121,"INVOLVED_IN",125,0
121,"INVOLVED_IN",126,0
127,"PROFESSOR",128,0
127,"COLLABORATES_WITH",117,0
129,"PROFESSOR",130,0
131,"PROFESSOR",132,0
133,"CONTAINS_ENTITY",134,1
133,"CONTAINS_ENTITY",135,1
133,"CONTAINS_ENTITY",136,1
133,"CONTAINS_ENTITY",137,1
134,"RELATESTO",135,0
135,"RELATESTO",136,0
136,"RELATESTO",137,0
134,"RELATESTO",137,0
135,"RELATESTO",137,0
138,"CONTAINS_ENTITY",2,1
138,"CONTAINS_ENTITY",72,1
138,"CONTAINS_ENTITY",55,1
138,"CONTAINS_ENTITY",139,1
138,"CONTAINS_ENTITY",140,1
138,"CONTAINS_ENTITY",21,1
138,"CONTAINS_ENTITY",33,1
138,"CONTAINS_ENTITY",141,1
138,"CONTAINS_ENTITY",142,1
138,"CONTAINS_ENTITY",57,1
138,"CONTAINS_ENTITY",7,1
138,"CONTAINS_ENTITY",8,1
138,"CONTAINS_ENTITY",143,1
138,"CONTAINS_ENTITY",144,1
138,"CONTAINS_ENTITY",145,1
2,"HASPROJECT",72,0
55,"BELONGSTO",2,0
55,"BELONGSTO",21,0
139,"SUPPORTS",72,0
140,"FACILITATES",141,0
21,"OPERATESIN",33,0
142,"USEDFOR",141,0
57,"INCLUDESMETHODOLOGY",142,0
7,"ISPARTOF",57,0
8,"ISPARTOF",57,0
143,"AFFECTS",21,0
144,"DESCRIBES",21,0
145,"DRIVES",21,0
146,"CONTAINS_ENTITY",147,1
146,"CONTAINS_ENTITY",148,1
146,"CONTAINS_ENTITY",149,1
146,"CONTAINS_ENTITY",150,1
146,"CONTAINS_ENTITY",151,1
146,"CONTAINS_ENTITY",58,1
146,"CONTAINS_ENTITY",152,1
146,"CONTAINS_ENTITY",153,1
146,"CONTAINS_ENTITY",154,1
146,"CONTAINS_ENTITY",155,1
146,"CONTAINS_ENTITY",156,1
146,"CONTAINS_ENTITY",157,1
146,"CONTAINS_ENTITY",158,1
146,"CONTAINS_ENTITY",159,1
146,"CONTAINS_ENTITY",160,1
146,"CONTAINS_ENTITY",161,1
146,"CONTAINS_ENTITY",2,1
146,"CONTAINS_ENTITY",162,1
146,"CONTAINS_ENTITY",163,1
146,"CONTAINS_ENTITY",164,1
146,"CONTAINS_ENTITY",165,1
146,"CONTAINS_ENTITY",166,1
146,"CONTAINS_ENTITY",103,1
146,"CONTAINS_ENTITY",167,1
146,"CONTAINS_ENTITY",168,1
146,"CONTAINS_ENTITY",34,1
146,"CONTAINS_ENTITY",35,1
146,"CONTAINS_ENTITY",36,1
146,"CONTAINS_ENTITY",169,1
146,"CONTAINS_ENTITY",170,1
146,"CONTAINS_ENTITY",171,1
146,"CONTAINS_ENTITY",172,1
146,"CONTAINS_ENTITY",173,1
146,"CONTAINS_ENTITY",174,1
146,"CONTAINS_ENTITY",175,1
146,"CONTAINS_ENTITY",176,1
146,"CONTAINS_ENTITY",177,1
146,"CONTAINS_ENTITY",178,1
146,"CONTAINS_ENTITY",179,1
146,"CONTAINS_ENTITY",180,1
146,"CONTAINS_ENTITY",181,1
146,"CONTAINS_ENTITY",182,1
146,"CONTAINS_ENTITY",183,1
146,"CONTAINS_ENTITY",184,1
146,"CONTAINS_ENTITY",185,1
146,"CONTAINS_ENTITY",186,1
146,"CONTAINS_ENTITY",187,1
146,"CONTAINS_ENTITY",188,1
146,"CONTAINS_ENTITY",189,1
147,"PROFESSOR",58,0
148,"PROFESSOR",58,0
149,"PROFESSOR",58,0
150,"PROFESSOR",58,0
151,"PROFESSOR",58,0
58,"PROFESSOR",154,0
152,"PROFESSOR",58,0
153,"PROFESSOR",58,0
154,"PROFESSOR",155,0
155,"PROFESSOR",156,0
156,"PROFESSOR",157,0
156,"PROFESSOR",158,0
158,"PROFESSOR",159,0
160,"PROFESSOR",2,0
161,"PROFESSOR",160,0
2,"PROFESSOR",162,0
163,"PROFESSOR",164,0
164,"PROFESSOR",165,0
166,"PROFESSOR",103,0
103,"PROFESSOR",167,0
168,"PROFESSOR",167,0
166,"PROFESSOR",34,0
166,"PROFESSOR",35,0
166,"PROFESSOR",36,0
169,"PROFESSOR",170,0
171,"PROFESSOR",172,0
171,"PROFESSOR",173,0
174,"PROFESSOR",175,0
175,"PROFESSOR",176,0
177,"PROFESSOR",178,0
179,"PROFESSOR",180,0
181,"PROFESSOR",182,0
183,"PROFESSOR",176,0
184,"PROFESSOR",185,0
185,"PROFESSOR",186,0
187,"PROFESSOR",188,0
188,"PROFESSOR",189,0
190,"CONTAINS_ENTITY",191,1
190,"CONTAINS_ENTITY",192,1
190,"CONTAINS_ENTITY",193,1
190,"CONTAINS_ENTITY",194,1
190,"CONTAINS_ENTITY",21,1
191,"RELATESTO",193,0
21,"RELATESTO",194,0
21,"RELATESTO",192,0
21,"RELATESTO",191,0
195,"CONTAINS_ENTITY",2,1
195,"CONTAINS_ENTITY",196,1
195,"CONTAINS_ENTITY",197,1
195,"CONTAINS_ENTITY",198,1
195,"CONTAINS_ENTITY",78,1
195,"CONTAINS_ENTITY",199,1
195,"CONTAINS_ENTITY",7,1
195,"CONTAINS_ENTITY",8,1
195,"CONTAINS_ENTITY",200,1
195,"CONTAINS_ENTITY",34,1
195,"CONTAINS_ENTITY",35,1
195,"CONTAINS_ENTITY",36,1
195,"CONTAINS_ENTITY",201,1
195,"CONTAINS_ENTITY",202,1
195,"CONTAINS_ENTITY",203,1
195,"CONTAINS_ENTITY",204,1
195,"CONTAINS_ENTITY",27,1
195,"CONTAINS_ENTITY",205,1
195,"CONTAINS_ENTITY",206,1
195,"CONTAINS_ENTITY",207,1
195,"CONTAINS_ENTITY",208,1
2,"PROVIDES",196,0
2,"ALIGN_WITH",197,0
2,"ALIGN_WITH",198,0
78,"USES",199,0
199,"INCLUDES",7,0
199,"INCLUDES",8,0
78,"INTEGRATES",203,0
78,"EXPANDS_TO",200,0
200,"INCLUDES",34,0
200,"INCLUDES",35,0
200,"INCLUDES",36,0
95,"USES",201,0
201,"SERVES",202,0
78,"TARGETS",27,0
27,"INVOLVES",205,0
206,"EMPLOYS",207,0
206,"REQUIRES",208,0
209,"CONTAINS_ENTITY",210,1
209,"CONTAINS_ENTITY",211,1
209,"CONTAINS_ENTITY",212,1
209,"CONTAINS_ENTITY",213,1
209,"CONTAINS_ENTITY",214,1
209,"CONTAINS_ENTITY",215,1
209,"CONTAINS_ENTITY",216,1
209,"CONTAINS_ENTITY",217,1
209,"CONTAINS_ENTITY",218,1
209,"CONTAINS_ENTITY",219,1
209,"CONTAINS_ENTITY",220,1
209,"CONTAINS_ENTITY",221,1
209,"CONTAINS_ENTITY",222,1
209,"CONTAINS_ENTITY",223,1
210,"RELATESTO",214,0
210,"RELATESTO",223,0
211,"RELATESTO",215,0
211,"RELATESTO",216,0
212,"RELATESTO",217,0
212,"RELATESTO",218,0
213,"RELATESTO",219,0
213,"RELATESTO",220,0
213,"RELATESTO",221,0
213,"RELATESTO",222,0
